#num-states,num-transitions,type-size,probability-indeterminate,min-dfa-state-count,min-dfa-transitions-count,count-indeterminate-transitions,inhabited-dfa-language
23,34,3,0.2913744385413022,23,27,5,:indeterminate
23,36,4,0.48432873232593304,23,31,19,:indeterminate
23,37,2,0.33655152210397343,23,34,12,:indeterminate
23,37,4,0.2797070146290327,23,31,10,:indeterminate
23,38,3,0.36518719994926235,23,32,9,:indeterminate
23,39,4,0.5596721873812595,23,32,16,:indeterminate
23,40,2,0.21309961896688404,23,33,6,:indeterminate
23,40,2,0.41526905380636164,23,35,22,:indeterminate
23,40,3,0.32099425143778165,23,34,12,:satisfiable
23,40,4,0.404028740627332,23,32,14,:indeterminate
23,41,2,0.17330650055501298,23,32,7,:indeterminate
23,41,3,0.407477859345098,23,36,18,:indeterminate
23,42,2,0.12995523915202803,23,33,4,:satisfiable
23,42,2,0.3191920995843453,23,30,14,:indeterminate
23,42,2,0.33932656486564444,23,34,6,:indeterminate
23,42,4,0.2384027678631617,23,34,11,:indeterminate
23,42,4,0.4448137220038695,23,36,15,:indeterminate
23,44,2,0.1675141182125824,23,31,5,:indeterminate
23,44,2,0.26308539591165064,23,33,8,:indeterminate
23,44,2,0.32555915787000117,23,35,14,:indeterminate
23,44,2,0.4241476982183139,23,36,15,:indeterminate
23,44,3,0.2504176736985622,23,38,12,:indeterminate
23,44,4,0.28793064814309394,23,38,10,:indeterminate
23,45,3,0.19110938415353648,23,34,9,:indeterminate
23,45,3,0.25815267205382064,23,39,18,:indeterminate
23,46,2,0.2592027001375321,23,35,9,:indeterminate
23,46,3,0.288660789402403,23,38,20,:indeterminate
23,47,2,0.24848187013341141,23,41,12,:indeterminate
23,47,3,0.43216121383092726,23,40,19,:indeterminate
23,47,3,0.5249276885758504,23,42,20,:indeterminate
23,48,3,0.20965072841522092,23,40,13,:indeterminate
23,49,2,0.4276740652770681,23,41,17,:indeterminate
23,49,4,0.504757111227824,23,42,27,:indeterminate
23,50,4,0.2187625445322523,23,36,5,:satisfiable
23,50,4,0.5092068725871717,23,41,27,:indeterminate
23,51,2,0.0897401445414352,23,32,2,:satisfiable
23,51,2,0.1827080120827588,23,40,11,:satisfiable
23,51,2,0.33859959028352477,23,37,12,:indeterminate
23,51,2,0.3766527454752618,23,39,24,:indeterminate
23,51,3,0.4733677467370243,23,38,19,:indeterminate
23,51,4,0.37302058497008983,23,37,8,:indeterminate
23,52,2,0.42423166098476145,23,45,28,:indeterminate
23,53,4,0.1884364651553074,23,45,8,:satisfiable
23,53,4,0.23494176917330323,23,38,8,:indeterminate
23,54,2,0.3343692304639914,23,42,15,:indeterminate
23,54,4,0.23364230871333969,23,35,8,:indeterminate
23,55,4,0.4437696074484813,23,38,22,:indeterminate
23,55,4,0.46085918477119786,23,42,24,:indeterminate
23,56,3,0.3398316953730654,23,44,20,:indeterminate
23,56,3,0.3437713248694895,23,42,17,:indeterminate
23,56,4,0.43639597136811736,23,40,14,:indeterminate
23,57,3,0.3848669684812844,23,45,28,:indeterminate
23,58,2,0.15679046767330432,23,35,5,:satisfiable
23,58,2,0.3292862359975492,23,41,20,:indeterminate
23,59,2,0.08654283513125571,23,44,4,:satisfiable
23,60,2,0.14513476644536194,23,47,12,:satisfiable
24,24,3,0.4525967775826694,24,23,10,:indeterminate
24,28,3,0.5535624690098692,24,26,18,:indeterminate
24,29,4,0.3517826707539357,24,28,10,:satisfiable
24,31,2,0.39864780389962706,24,27,14,:indeterminate
24,31,4,0.28962347558283996,24,28,7,:indeterminate
24,33,3,0.18804411672632318,24,32,6,:satisfiable
24,35,2,0.06734580489801927,24,30,1,:satisfiable
24,35,4,0.22243293458756064,24,29,7,:indeterminate
24,36,3,0.4009120135425497,24,34,13,:indeterminate
24,40,4,0.11535368325257696,24,31,4,:indeterminate
24,41,4,0.5383678575371641,24,31,14,:indeterminate
24,42,2,0.1448718356975397,24,34,8,:indeterminate
24,42,3,0.38992266357713934,24,35,15,:indeterminate
24,42,4,0.5796657816338625,24,34,19,:indeterminate
24,44,2,0.26546474679639764,24,40,14,:indeterminate
24,45,2,0.24944931737959797,24,42,12,:indeterminate
24,45,2,0.4531560247966186,24,40,16,:indeterminate
24,45,3,0.40857671088461495,24,34,10,:indeterminate
24,45,3,0.5499164359349019,24,37,20,:indeterminate
24,46,2,0.5293405857711765,24,42,26,:indeterminate
24,46,2,0.6360300091174856,24,37,22,:indeterminate
24,46,3,0.09513500594025275,24,32,4,:indeterminate
24,46,3,0.46688718531648266,24,39,18,:indeterminate
24,46,3,0.5623138311391388,24,39,22,:indeterminate
24,46,4,0.3771488887678324,24,37,19,:indeterminate
24,46,4,0.5416514359957433,24,41,26,:indeterminate
24,47,2,0.1976355773557357,24,37,8,:indeterminate
24,48,4,0.3869218255618288,24,41,13,:indeterminate
24,49,2,0.07216319131512139,24,42,4,:indeterminate
24,49,4,0.26244882256197877,24,42,13,:indeterminate
24,49,4,0.4496983864435671,24,42,22,:indeterminate
24,50,2,0.31324702475766336,24,39,17,:indeterminate
24,50,2,0.5599747534365408,24,43,25,:indeterminate
24,50,3,0.3227801357015369,24,38,17,:satisfiable
24,51,2,0.3959167274012055,24,42,15,:satisfiable
24,51,4,0.1918432089125797,24,40,8,:satisfiable
24,52,2,0.5706658008245857,24,42,27,:indeterminate
24,53,4,0.3669862510563817,24,40,16,:indeterminate
24,55,2,0.3564105504822102,24,43,24,:indeterminate
24,55,2,0.49983710908654794,24,47,21,:indeterminate
24,55,4,0.31847231739019327,24,43,20,:indeterminate
24,56,2,0.258629835263757,24,44,13,:satisfiable
24,57,2,0.2345079355666324,24,47,11,:satisfiable
24,57,2,0.4224059575298062,24,44,18,:indeterminate
24,57,4,0.24402365015508756,24,43,12,:indeterminate
24,58,3,0.34137256091368,24,47,20,:indeterminate
24,59,4,0.21068773410565153,24,40,3,:satisfiable
24,61,2,0.05607508104063493,24,47,9,:satisfiable
24,61,2,0.3907418406200054,24,52,20,:indeterminate
24,63,2,0.22699992953565337,24,50,16,:indeterminate
24,63,4,0.4314886903491238,24,46,29,:indeterminate
24,65,3,0.3757986090174514,24,46,15,:indeterminate
24,66,2,0.2994633778971565,24,51,13,:indeterminate
24,66,3,0.2262416238015784,24,46,11,:satisfiable
24,67,2,0.3075583026388034,24,47,20,:indeterminate
24,67,3,0.5302696598969655,24,48,27,:satisfiable
25,32,4,0.1751853045723257,25,29,4,:indeterminate
25,35,4,0.04807247869551164,25,30,5,:indeterminate
25,36,4,0.3257161392883545,25,32,10,:indeterminate
25,37,2,0.3717405542913619,25,31,12,:indeterminate
25,37,4,0.2803029468553228,25,31,13,:indeterminate
25,40,3,0.13306211483651434,25,36,7,:indeterminate
25,40,3,0.5827149893862796,25,36,21,:indeterminate
25,41,2,0.31784541749039724,25,32,10,:indeterminate
25,41,3,0.5710673469387786,25,34,19,:indeterminate
25,42,2,0.22285589801884917,25,35,9,:satisfiable
25,42,4,0.19022694784400132,25,33,11,:indeterminate
25,44,2,0.35290333360655085,25,39,13,:indeterminate
25,44,3,0.5920681905683706,25,35,20,:indeterminate
25,45,2,0.35145413458220937,25,36,15,:indeterminate
25,45,2,0.36784190442416326,25,40,14,:indeterminate
25,45,2,0.5427650453485962,25,37,24,:indeterminate
25,45,4,0.43007096001430495,25,42,18,:indeterminate
25,47,3,0.28638787983120645,25,39,8,:satisfiable
25,47,3,0.2996131944972196,25,41,12,:indeterminate
25,47,3,0.3809061704306445,25,41,19,:indeterminate
25,47,4,0.14908479734279756,25,35,4,:indeterminate
25,48,4,0.46731769242638777,25,39,19,:indeterminate
25,49,2,0.46933919025384174,25,35,17,:indeterminate
25,49,3,0.16991352124712708,25,35,4,:indeterminate
25,49,3,0.19530326640096538,25,41,10,:indeterminate
25,49,3,0.45539239831478123,25,43,16,:satisfiable
25,50,3,0.18671224245187304,25,43,8,:satisfiable
25,50,3,0.48083326274510824,25,39,22,:indeterminate
25,50,4,0.29770757326661607,25,42,19,:indeterminate
25,50,4,0.489218159768716,25,43,29,:indeterminate
25,51,4,0.23656827551432044,25,37,5,:indeterminate
25,52,4,0.14582108860078005,25,41,8,:indeterminate
25,52,4,0.3609059483838406,25,40,15,:indeterminate
25,54,4,0.22394329862292897,25,39,10,:indeterminate
25,54,4,0.23579875391252617,25,39,9,:indeterminate
25,55,4,0.4649163218120131,25,45,22,:indeterminate
25,56,3,0.3060655978506992,25,44,21,:indeterminate
25,56,3,0.42596636026165197,25,41,24,:indeterminate
25,60,3,0.30106795270618064,25,49,16,:indeterminate
25,61,3,0.22836137530648817,25,45,12,:indeterminate
25,63,2,0.3665477442530842,25,51,21,:indeterminate
26,33,3,0.3455242099814588,26,32,11,:indeterminate
26,33,4,0.38432772548752614,26,30,13,:indeterminate
26,35,4,0.5367172263918243,26,30,18,:indeterminate
26,38,4,0.25743771704690727,26,35,9,:indeterminate
26,40,4,0.25337008833766267,26,34,6,:indeterminate
26,40,4,0.37258041390721214,26,38,13,:indeterminate
26,42,2,0.34358923480780196,26,37,17,:indeterminate
26,42,3,0.1965690968134307,26,34,5,:indeterminate
26,42,3,0.2713931664185525,26,36,13,:indeterminate
26,43,3,0.4653997967056604,26,36,22,:indeterminate
26,45,3,0.3458843664517441,26,39,15,:indeterminate
26,46,2,0.4502843317009344,26,35,13,:indeterminate
26,46,2,0.5069227641608257,26,38,21,:indeterminate
26,47,2,0.23100631689020656,26,42,18,:indeterminate
26,48,2,0.27530700284062515,26,39,14,:satisfiable
26,49,2,0.2836270876254832,26,39,11,:indeterminate
26,49,4,0.34609668294259305,26,40,13,:indeterminate
26,49,4,0.4436161849529783,26,46,19,:satisfiable
26,49,4,0.5553365138633547,26,41,21,:indeterminate
26,50,2,0.21184497015373235,26,37,6,:indeterminate
26,50,3,0.45379521585087534,26,42,25,:indeterminate
26,52,2,0.261669752385352,26,42,15,:indeterminate
26,52,2,0.27981523026462873,26,44,19,:indeterminate
26,52,3,0.12906711322018505,26,41,8,:indeterminate
26,52,4,0.4442505415581321,26,39,21,:indeterminate
26,53,2,0.4846204630602782,26,45,29,:indeterminate
26,54,2,0.3239874320383911,26,44,23,:indeterminate
26,54,3,0.2936455226352837,26,44,13,:satisfiable
26,54,4,0.4710339072983054,26,44,16,:indeterminate
26,55,3,0.0756407303668406,26,42,6,:satisfiable
26,56,3,0.2772724751737294,26,42,17,:indeterminate
26,60,3,0.3359489775189526,26,46,21,:indeterminate
26,64,2,0.2698454520791657,26,48,21,:indeterminate
26,66,2,0.5589640402656416,26,50,27,:indeterminate
26,69,4,0.0830266247583517,26,43,8,:satisfiable
26,69,4,0.3437580031832841,26,49,19,:indeterminate
26,70,3,0.10282247661043416,26,48,9,:indeterminate
26,72,2,0.28662745741893364,26,50,14,:satisfiable
27,32,2,0.22629703902068354,27,31,9,:indeterminate
27,39,3,0.2649947144719222,27,33,9,:indeterminate
27,41,2,0.38270330441499767,27,36,13,:indeterminate
27,43,4,0.03322479336626397,27,39,2,:indeterminate
27,44,4,0.4850985457937497,27,37,20,:indeterminate
27,46,2,0.31673737948562597,27,39,12,:indeterminate
27,46,2,0.3647025284142167,27,38,15,:indeterminate
27,46,4,0.019882582334123173,27,37,0,:satisfiable
27,47,2,0.1954506181897608,27,39,12,:indeterminate
27,50,2,0.3187955732485117,27,40,14,:indeterminate
27,50,3,0.5626491558213654,27,41,24,:indeterminate
27,51,2,0.1804626804342452,27,43,8,:indeterminate
27,51,3,0.2513239058947629,27,43,18,:indeterminate
27,52,2,0.509268898756955,27,38,23,:indeterminate
27,52,4,0.1045552575223045,27,43,1,:satisfiable
27,55,2,0.30203746160501266,27,48,21,:indeterminate
27,56,2,0.4025891716674647,27,43,19,:indeterminate
27,57,3,0.12346008709199545,27,46,8,:satisfiable
27,59,4,0.19991933642360402,27,41,13,:indeterminate
27,59,4,0.28559370619937136,27,50,12,:indeterminate
27,60,4,0.26065574581296835,27,53,19,:indeterminate
27,62,2,0.152748394100534,27,55,12,:satisfiable
27,64,4,0.5613461320131647,27,50,28,:satisfiable
27,66,4,0.09044420488546456,27,53,3,:satisfiable
27,67,3,0.1736263025785361,27,48,11,:satisfiable
27,67,4,0.09238752197768259,27,44,11,:indeterminate
27,68,2,0.5442451378189713,27,54,31,:indeterminate
27,68,3,0.3814618466962553,27,46,27,:indeterminate
27,70,2,0.35897430950041814,27,54,27,:indeterminate
27,72,3,0.2215654959886831,27,54,18,:indeterminate
27,73,3,0.27158824548534644,27,50,12,:indeterminate
27,76,4,0.2566831624013949,27,62,19,:indeterminate
28,32,3,0.26651462987920327,28,30,8,:indeterminate
28,37,4,0.24743473136735852,28,34,10,:indeterminate
28,38,4,0.30339213366359985,28,35,13,:indeterminate
28,39,3,0.586434820238977,28,36,22,:indeterminate
28,40,2,0.2374762961398695,28,37,7,:indeterminate
28,40,2,0.45600793765021813,28,36,16,:indeterminate
28,40,4,0.28802640834423665,28,38,13,:indeterminate
28,42,3,0.3080443751312422,28,37,6,:satisfiable
28,42,4,0.15382224217098597,28,36,5,:indeterminate
28,43,2,0.3889291840448497,28,36,14,:indeterminate
28,46,2,0.3264737591619071,28,40,17,:indeterminate
28,46,2,0.3744291763466549,28,38,21,:indeterminate
28,47,2,0.3558915954306611,28,42,17,:indeterminate
28,48,3,0.17290098355751274,28,41,7,:satisfiable
28,48,3,0.3254436539370338,28,39,16,:indeterminate
28,49,2,0.21998643476870972,28,43,8,:indeterminate
28,49,3,0.29964264504651444,28,44,11,:indeterminate
28,50,2,0.4110882691371029,28,45,23,:indeterminate
28,50,2,0.4896960354684408,28,46,33,:indeterminate
28,50,3,0.2879448348651456,28,37,14,:indeterminate
28,51,4,0.44751297257018097,28,42,18,:indeterminate
28,52,2,0.3243521456440384,28,42,13,:indeterminate
28,52,2,0.5223974196957961,28,45,26,:indeterminate
28,52,4,0.36383030376118713,28,41,17,:indeterminate
28,53,4,0.4036631247275302,28,44,20,:indeterminate
28,54,4,0.45519276773497214,28,48,17,:indeterminate
28,55,4,0.4117424998532661,28,49,20,:indeterminate
28,57,2,0.322170886474146,28,48,19,:indeterminate
28,57,2,0.47388625652551836,28,46,25,:indeterminate
28,57,4,0.2398643284669798,28,44,17,:indeterminate
28,58,2,0.08093572534273134,28,48,4,:satisfiable
28,58,3,0.5395181652378508,28,50,25,:indeterminate
28,58,4,0.5645285041982512,28,48,28,:indeterminate
28,59,4,0.3793024071036369,28,49,26,:indeterminate
28,60,3,0.26140662826558286,28,47,20,:indeterminate
28,60,4,0.06672899955175726,28,47,3,:indeterminate
28,60,4,0.3709635807143226,28,49,21,:indeterminate
28,60,4,0.4531672624025367,28,53,25,:indeterminate
28,61,2,0.2917665094646722,28,46,15,:satisfiable
28,61,4,0.3381545090452908,28,49,19,:indeterminate
28,62,4,0.5710264777440005,28,48,20,:satisfiable
28,64,2,0.33328463472196784,28,51,22,:indeterminate
28,66,4,0.1325790324391893,28,48,6,:satisfiable
28,67,2,0.1843796406616549,28,51,15,:indeterminate
28,67,4,0.41473903253448424,28,56,34,:indeterminate
28,67,4,0.45253165102971105,28,51,30,:indeterminate
28,69,2,0.1484903404384349,28,53,13,:satisfiable
28,69,3,0.32249079159800237,28,52,22,:indeterminate
28,69,4,0.11683686785645842,28,48,9,:indeterminate
28,72,3,0.26161748404127255,28,52,10,:satisfiable
28,72,3,0.41649366533516624,28,58,29,:indeterminate
28,72,3,0.4979065123305606,28,54,26,:indeterminate
28,72,4,0.2064945319577435,28,58,21,:satisfiable
28,74,4,0.37953288880887676,28,55,27,:indeterminate
28,75,3,0.22050765355891097,28,54,20,:indeterminate
29,35,4,0.3642131295773933,29,34,14,:indeterminate
29,35,4,0.40186174119168544,29,33,14,:indeterminate
29,42,2,0.3428671689188454,29,38,15,:indeterminate
29,42,2,0.3653648099835918,29,38,13,:indeterminate
29,44,3,0.437326965047961,29,39,19,:indeterminate
29,45,4,0.5391815355771375,29,37,19,:indeterminate
29,47,2,0.5979050449687228,29,42,27,:indeterminate
29,47,4,0.17060994882403716,29,35,7,:indeterminate
29,49,4,0.5614573661374839,29,41,28,:indeterminate
29,50,3,0.32603214752165016,29,38,8,:satisfiable
29,50,4,0.23858258611490865,29,40,8,:indeterminate
29,52,3,0.1943313224464351,29,39,6,:indeterminate
29,53,3,0.09799816112790231,29,47,6,:satisfiable
29,55,2,0.26782975814896776,29,43,12,:indeterminate
29,55,3,0.46418366029296987,29,44,23,:indeterminate
29,56,2,0.1547979245670427,29,43,6,:indeterminate
29,57,2,0.22670387839461636,29,45,8,:satisfiable
29,59,4,0.18429895660016815,29,49,11,:satisfiable
29,61,2,0.44091233340995944,29,52,23,:indeterminate
29,61,4,0.3372781480353007,29,51,19,:indeterminate
29,62,4,0.5008362277220387,29,49,32,:indeterminate
29,63,2,0.2947973773240233,29,49,21,:indeterminate
29,63,2,0.4456006946474124,29,54,20,:indeterminate
29,65,4,0.41166017781489367,29,55,31,:indeterminate
29,71,2,0.3050970638520781,29,57,16,:indeterminate
29,74,3,0.5597585008834081,29,56,37,:satisfiable
29,75,3,0.39767449636871327,29,64,29,:indeterminate
29,76,4,0.3498808979311687,29,56,27,:indeterminate
29,79,2,0.3165632759472266,29,61,24,:indeterminate
3,3,3,0.18289115001942216,3,2,0,:satisfiable
3,3,3,0.35242339395491423,3,2,1,:indeterminate
3,3,3,0.3695086920686272,3,2,1,:indeterminate
3,3,3,0.6003265450635481,3,2,2,:indeterminate
3,3,4,0.3636307748747292,3,2,1,:indeterminate
3,4,2,0.2982987427635973,3,2,0,:satisfiable
3,4,2,0.369654201863382,3,3,2,:indeterminate
3,4,2,0.4424042123029626,3,2,1,:indeterminate
3,4,3,0.3542434648660153,3,3,2,:indeterminate
3,4,4,0.3238600608456225,3,3,2,:indeterminate
3,4,4,0.5292456195194397,3,2,1,:indeterminate
3,5,2,0.09544393936514817,3,2,0,:satisfiable
3,5,2,0.37386478301870624,3,3,2,:indeterminate
3,5,3,0.48522414642721107,3,4,4,:indeterminate
3,5,4,0.41709118584158356,3,4,0,:satisfiable
3,6,2,0.15873241305612926,3,5,0,:satisfiable
3,6,2,0.344591442115193,3,4,2,:indeterminate
3,6,2,0.47931072496377675,3,5,2,:indeterminate
3,6,2,0.5715291432310496,3,3,2,:indeterminate
3,6,2,0.6012570739628083,3,4,0,:satisfiable
3,6,3,0.1926560532494962,3,4,0,:satisfiable
3,6,3,0.20006709092336242,3,3,1,:satisfiable
3,6,3,0.4467421015029334,3,3,2,:indeterminate
3,6,4,0.49347863103283157,3,4,3,:indeterminate
30,34,2,0.16625816140629604,30,33,8,:indeterminate
30,34,4,0.23670070814199984,30,31,8,:indeterminate
30,37,2,0.4846144963329501,30,35,16,:indeterminate
30,38,3,0.5061999285929011,30,36,17,:indeterminate
30,45,4,0.33216991671703605,30,41,4,:satisfiable
30,48,4,0.2586592077345174,30,41,8,:indeterminate
30,50,3,0.087960220924304,30,41,10,:indeterminate
30,52,4,0.39623734838345187,30,44,18,:indeterminate
30,54,3,0.022073805039383127,30,43,1,:satisfiable
30,54,4,0.10465562451295973,30,49,10,:satisfiable
30,54,4,0.18815334907621425,30,45,10,:indeterminate
30,57,4,0.6135440225462291,30,47,30,:indeterminate
30,58,2,0.09269516480914634,30,48,8,:satisfiable
30,58,2,0.3403869443117744,30,45,18,:indeterminate
30,58,3,0.24758455464842943,30,46,16,:indeterminate
30,58,4,0.3294990132416051,30,46,21,:indeterminate
30,59,2,0.4600055247210923,30,50,28,:indeterminate
30,60,4,0.5458626263064127,30,50,32,:indeterminate
30,61,3,0.3577033651868475,30,52,31,:indeterminate
30,61,4,0.5011981816264678,30,51,28,:indeterminate
30,63,4,0.12629702236121396,30,49,12,:satisfiable
30,65,2,0.28958831056117856,30,57,26,:indeterminate
30,65,3,0.4809812267943327,30,52,26,:indeterminate
30,65,4,0.44456372073370787,30,52,24,:indeterminate
30,66,3,0.21429914485845833,30,49,11,:indeterminate
30,66,4,0.5051760859533622,30,48,24,:indeterminate
30,71,2,0.13576116156938098,30,46,6,:satisfiable
30,71,2,0.30617715811528123,30,61,23,:indeterminate
30,72,2,0.33679858211750674,30,61,26,:indeterminate
30,72,3,0.26814381616219435,30,60,25,:indeterminate
30,73,3,0.35326563448447484,30,61,33,:indeterminate
30,78,4,0.4140627246413415,30,65,45,:indeterminate
30,79,3,0.264775347208178,30,58,15,:indeterminate
30,86,4,0.41606915326092603,30,63,34,:indeterminate
31,35,2,0.5079561707000338,31,33,17,:indeterminate
31,47,3,0.18360958831715302,31,40,7,:indeterminate
31,48,4,0.400832276808645,31,42,15,:indeterminate
31,49,2,0.30937194266159046,31,41,18,:indeterminate
31,49,3,0.18346118053740715,31,44,6,:indeterminate
31,50,2,0.5496662805723619,31,44,25,:indeterminate
31,52,3,0.2315482966799759,31,48,17,:indeterminate
31,54,4,0.3438256047191353,31,48,19,:indeterminate
31,56,2,0.39801115218190425,31,48,16,:indeterminate
31,56,2,0.45757682913606823,31,50,27,:indeterminate
31,57,2,0.2486404806841416,31,46,12,:indeterminate
31,58,2,0.28188866387228456,31,46,13,:indeterminate
31,58,4,0.3811992259078572,31,46,19,:indeterminate
31,60,3,0.19502421137446557,31,49,12,:satisfiable
31,61,4,0.5177150229650221,31,47,25,:indeterminate
31,63,2,0.5098734262956749,31,52,33,:indeterminate
31,63,3,0.33143058222406835,31,52,19,:indeterminate
31,64,4,0.4908847022513398,31,54,27,:indeterminate
31,66,2,0.5692228717452338,31,51,29,:indeterminate
31,66,4,0.18033983577759485,31,54,13,:satisfiable
31,68,3,0.17587344974472882,31,55,11,:indeterminate
31,69,2,0.43198988860249604,31,54,32,:indeterminate
31,70,4,0.27066613991577243,31,58,23,:indeterminate
31,70,4,0.398866817417083,31,50,16,:indeterminate
31,71,2,0.5508092681365545,31,59,33,:indeterminate
31,72,2,0.4073292519440473,31,58,32,:indeterminate
31,72,4,0.3067098680962216,31,53,23,:indeterminate
31,72,4,0.40493672196654185,31,57,18,:satisfiable
31,78,2,0.5301037083722501,31,57,38,:indeterminate
31,78,2,0.6184078813974154,31,66,49,:indeterminate
31,78,4,0.38029779945911324,31,59,21,:satisfiable
31,79,4,0.3190750873028337,31,61,20,:satisfiable
31,84,3,0.2929284872142091,31,63,36,:indeterminate
31,88,3,0.3591826986476414,31,63,31,:indeterminate
31,89,4,0.10865832051707273,31,62,7,:satisfiable
32,41,2,0.23551356039253538,32,38,12,:indeterminate
32,41,3,0.47759456279834156,32,39,23,:indeterminate
32,43,4,0.28144645385744677,32,39,11,:indeterminate
32,44,4,0.5966059887665563,32,41,26,:indeterminate
32,47,3,0.3512539202772234,32,45,16,:indeterminate
32,47,4,0.25451841673380665,32,42,15,:indeterminate
32,48,3,0.2857324902883854,32,43,13,:indeterminate
32,51,2,0.42037522334124544,32,46,21,:indeterminate
32,55,3,0.11260056334996187,32,42,4,:satisfiable
32,57,3,0.348864312948798,32,50,27,:indeterminate
32,60,4,0.3221262172031239,32,47,17,:indeterminate
32,61,4,0.351401377378806,32,50,19,:indeterminate
32,62,2,0.4465398291257725,32,47,24,:indeterminate
32,62,4,0.40044957562025285,32,51,28,:indeterminate
32,64,2,0.463702921736207,32,45,20,:indeterminate
32,66,2,0.351704001854327,32,55,25,:indeterminate
32,67,3,0.3236751247890072,32,50,18,:indeterminate
32,68,3,0.37250840475581065,32,50,20,:indeterminate
32,68,4,0.43572530662520054,32,56,22,:satisfiable
32,70,4,0.5772077615658754,32,57,38,:indeterminate
32,71,3,0.2720569482603351,32,60,25,:indeterminate
32,75,4,0.3739134838450237,32,59,21,:indeterminate
32,77,2,0.3691880562493924,32,54,35,:indeterminate
32,77,3,0.44070527224264416,32,59,29,:indeterminate
32,81,4,0.1968800752870373,32,59,10,:satisfiable
32,84,3,0.5694945286169916,32,66,47,:indeterminate
33,36,4,0.14140123867483,33,34,8,:indeterminate
33,36,4,0.2796330022978957,33,34,14,:indeterminate
33,42,2,0.4854447556326163,33,39,24,:indeterminate
33,45,3,0.25916236054944275,33,38,9,:indeterminate
33,51,2,0.41156308036734507,33,44,19,:indeterminate
33,53,4,0.34173613079694737,33,48,21,:indeterminate
